0,1,objective,"The Brits don't need US-style debates. They debate every Wednesday. Then again, the UK parties don't have to work together. Usually #pmq"
2,3,negative,"The Brits don't need US-style debates. They debate every Wednesday. Then again, the UK parties don't have to work together. Usually #pmq"
4,14,objective,"The Brits don't need US-style debates. They debate every Wednesday. Then again, the UK parties don't have to work together. Usually #pmq"
15,18,negative,"The Brits don't need US-style debates. They debate every Wednesday. Then again, the UK parties don't have to work together. Usually #pmq"
19,21,objective,"The Brits don't need US-style debates. They debate every Wednesday. Then again, the UK parties don't have to work together. Usually #pmq"
0,16,objective,"@DrLawyercop @Harthanson seems like a pretty crafty fella.  If he thinks real hard, The Finder fee may not be necessary!"
17,18,negative,"@DrLawyercop @Harthanson seems like a pretty crafty fella.  If he thinks real hard, The Finder fee may not be necessary!"
19,20,objective,"@DrLawyercop @Harthanson seems like a pretty crafty fella.  If he thinks real hard, The Finder fee may not be necessary!"
0,13,objective,Several new series available Friday at the All Arts Market at Neighborhood Theatre! http://t.co/ikr4u6Sd
0,22,objective,"Despite Sandy, The Show Goes On: WEEHAWKEN, NJ - OCTOBER 30:  Much of the New York City skyline sits in darkness... http://t.co/Xyt3hxTm"
0,10,objective,Anybody want to hang out saturday or sunday? Florida Mall? Premium?
0,21,objective,"Ally McCoist has told the Sunday Mail he hopes Rangers can adopt a youth development model similar to Porto, Ajax and PSV"
0,27,objective,"*  ""[Congress may provide for the Case of Removal of both],  declaring what Officer shall then act as President.""  (Article 2, Section 1)  *"
0,14,objective,Mark your calendars! Woody's tonight (Newport Beach) Friday at Sevilla (Long Beach) #fb http://t.co/lW4boKk8 http://t.co/4Ehkaa0h
0,21,objective,This song says everything about a break up ...Rope To Hang by Neil McSweeney: Dir. Sat Johal of Crows Nest Films http://t.co/sA8mXUJv
0,0,negative,"Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall"
1,1,objective,"Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall"
2,3,negative,"Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall"
4,24,objective,"Sorry for not replying much, working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too. #toughcall"
0,17,objective,BOZO PORNO CIRCUS with EBM Dollz Live October 27 in San Antonio at BackStage Live! http://t.co/QohYJ2rJ via @BozoPornoCircus
0,23,objective,"Testing time fr CONGress frm Tomorrow, #Ramdev at Ramlila Maidan Delhi as He braces up to catch the Rapacious Bull by the Horn. @Manju2102"
0,3,objective,Astrology may be just a load of bull... but some of it is scary true and the other half is well you can figure that out! #D3Random
4,7,negative,Astrology may be just a load of bull... but some of it is scary true and the other half is well you can figure that out! #D3Random
8,11,objective,Astrology may be just a load of bull... but some of it is scary true and the other half is well you can figure that out! #D3Random
12,14,positive,Astrology may be just a load of bull... but some of it is scary true and the other half is well you can figure that out! #D3Random
15,26,objective,Astrology may be just a load of bull... but some of it is scary true and the other half is well you can figure that out! #D3Random
0,1,objective,Im so mad at Catholics im going to a Baptist church tomorrow and converting #boilingmad
2,2,negative,Im so mad at Catholics im going to a Baptist church tomorrow and converting #boilingmad
3,13,objective,Im so mad at Catholics im going to a Baptist church tomorrow and converting #boilingmad
14,14,negative,Im so mad at Catholics im going to a Baptist church tomorrow and converting #boilingmad
0,8,objective,.   DMDK party led by actor Vijayakanth may not sustain for a long time under the shrewd politics of Jayalalithaa.   http://t.co/dsFjXS1O
9,11,negative,.   DMDK party led by actor Vijayakanth may not sustain for a long time under the shrewd politics of Jayalalithaa.   http://t.co/dsFjXS1O
12,24,objective,.   DMDK party led by actor Vijayakanth may not sustain for a long time under the shrewd politics of Jayalalithaa.   http://t.co/dsFjXS1O
0,1,objective,@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town
2,2,positive,@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town
3,10,objective,@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town
11,12,positive,@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town
13,20,objective,@TheBlackSeeds Massive congrats on the Best Roots album award in NZ! Looking forward to sharing the stage Monday in Melbourne town
0,26,objective,@25whitney if you don't by break time tomorrow that is my second team!   I would already have them if Gary Carter was in the set...
0,14,objective,"Gunna have a dank trim and maybe treat myself to a KFC tomorrow, get me in the mood for the weekend..."
15,16,positive,"Gunna have a dank trim and maybe treat myself to a KFC tomorrow, get me in the mood for the weekend..."
17,20,objective,"Gunna have a dank trim and maybe treat myself to a KFC tomorrow, get me in the mood for the weekend..."
0,20,objective,Lets go saints Saints: Saints 7th round pick OT Marcel Jones from Nebraska at the NFL Combine http://t.co/C3Ql2ZKj: Saints: Saints 7t...
0,20,objective,"*curls up next to Papa on the front porch* ""Going through baseball withdrawal?"" I ask him. ""Hardly, Circe.... playoffs start tomorrow."""
0,19,objective,"@DENIESSEsters: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! :)"
20,20,positive,"@DENIESSEsters: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! :)"
0,18,objective,@MZHemingway True fact: Christianity based on a Man who wins by DYING. We call the day of His death Good Friday.
19,19,positive,@MZHemingway True fact: Christianity based on a Man who wins by DYING. We call the day of His death Good Friday.
20,20,objective,@MZHemingway True fact: Christianity based on a Man who wins by DYING. We call the day of His death Good Friday.
0,0,objective,"Martin stupid ""1st notice, 2nd notice, a don't let me catch your ass in the street notice"""
1,1,negative,"Martin stupid ""1st notice, 2nd notice, a don't let me catch your ass in the street notice"""
2,6,objective,"Martin stupid ""1st notice, 2nd notice, a don't let me catch your ass in the street notice"""
7,12,negative,"Martin stupid ""1st notice, 2nd notice, a don't let me catch your ass in the street notice"""
13,16,objective,"Martin stupid ""1st notice, 2nd notice, a don't let me catch your ass in the street notice"""
0,14,objective,@walkerackerson a dance on december 8th for all the cheerleaders in the district at east
0,17,objective,"Anne and Toni with Myrtle, Melai, FrancElla, Jericho and JM on Sarah G Live this October 28... http://t.co/sQ0t5pG8"
0,16,objective,Tottenham boss Andre Villas-Boas has confirmed he has no plans to sell Emmanuel Adebayor in the January
0,1,objective,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
2,4,negative,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
5,11,objective,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
12,12,negative,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
13,14,objective,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
15,15,negative,"@imjustanerd We may not win Academy Awards, but we will be the freaking People's Choice dammit!!!"
0,12,objective,"Our last draw for an HD TV is today, 24 Feb., at noon. Good luck, everyone! Details to enter the #pplHDTV comp: https://t.co/hJDkTLah"
13,14,positive,"Our last draw for an HD TV is today, 24 Feb., at noon. Good luck, everyone! Details to enter the #pplHDTV comp: https://t.co/hJDkTLah"
15,22,objective,"Our last draw for an HD TV is today, 24 Feb., at noon. Good luck, everyone! Details to enter the #pplHDTV comp: https://t.co/hJDkTLah"
0,19,objective,"Springsteen, Bon Jovi, Sting to Star in Hurricane Benefit Concert Friday:  Superstar musicians born in the New Y... http://t.co/VFYM2xOU"
0,1,objective,Yelling I'm so proud of my son TRAYVON he'll be getting acknowledge in tomorrow assembly he is STUDENT OF THE MONTH. JUST THANKING GOD!
2,3,positive,Yelling I'm so proud of my son TRAYVON he'll be getting acknowledge in tomorrow assembly he is STUDENT OF THE MONTH. JUST THANKING GOD!
4,20,objective,Yelling I'm so proud of my son TRAYVON he'll be getting acknowledge in tomorrow assembly he is STUDENT OF THE MONTH. JUST THANKING GOD!
21,23,positive,Yelling I'm so proud of my son TRAYVON he'll be getting acknowledge in tomorrow assembly he is STUDENT OF THE MONTH. JUST THANKING GOD!
0,0,objective,We love FREE!   Celebrate with Fox Theatre for their 5th anniversary!... http://t.co/TZBzFE7o
1,1,positive,We love FREE!   Celebrate with Fox Theatre for their 5th anniversary!... http://t.co/TZBzFE7o
2,13,objective,We love FREE!   Celebrate with Fox Theatre for their 5th anniversary!... http://t.co/TZBzFE7o
0,13,objective,"And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical."
14,16,negative,"And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical."
17,19,objective,"And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical."
20,22,negative,"And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical."
0,25,objective,"Just found out we have 91 Appointments n we are shooting for 120 on Monday - Huntsville, AL are you ready for us?!?!  #NMAE @lancomeparis"
0,26,objective,"@JustFranJ in the CL final when Lehmann got that red card, he chose to sub out Pires in the 10th minute to get Almunia in. Pires felt"
0,1,objective,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
2,2,positive,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
3,10,objective,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
11,11,positive,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
12,13,objective,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
14,14,positive,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
15,20,objective,I just hope Danica meets Justin tomorrow. And Danielle. They both deserve it. They support Justin with everything they have. #jbmeetdanica
0,14,objective,Get down to Adelaide Oval tomorrow to see ACC's @frankyworrall and the @WestEndRedbacks in action!
0,13,objective,I got tomorrow off!! Woooop!! (@ Adrienne Arsht Center for the Performing Arts) http://t.co/mzdD0SYo
0,5,objective,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
6,6,positive,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
7,10,objective,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
11,13,positive,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
14,14,objective,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
15,15,positive,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
16,20,objective,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
21,21,positive,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
22,22,objective,"@EricThuney You get it boy! Hey, thanks for the champagne &amp; nummies...Very much appreicated &amp; glad you &amp; Laurin made it sunday..THANKS POOF"
0,21,objective,"@suprefan You hitting that Com Truise/Bonde Do Role show at the Echo tomorrow? Just entered the last contest I could find, haha."
0,6,objective,Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
7,8,positive,Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
9,18,objective,Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
19,19,positive,Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
20,21,objective,Writing up my case study so I can enjoy my weekend by going to Raleigh Friday &amp;&amp; babysitting my favorite twi http://t.co/ze8MCCiG
0,17,objective,Going to see @JohnCena and @CMPunk along with all the other @WWE superstars December 3rd in Greensboro NC :)
18,18,positive,Going to see @JohnCena and @CMPunk along with all the other @WWE superstars December 3rd in Greensboro NC :)
0,1,positive,cant wait to see my mami's @MsHannahMaree and @besitos_xoxo damn might just hurt the streets of raleigh tomorrow night.
2,9,objective,cant wait to see my mami's @MsHannahMaree and @besitos_xoxo damn might just hurt the streets of raleigh tomorrow night.
10,12,neutral,cant wait to see my mami's @MsHannahMaree and @besitos_xoxo damn might just hurt the streets of raleigh tomorrow night.
13,18,objective,cant wait to see my mami's @MsHannahMaree and @besitos_xoxo damn might just hurt the streets of raleigh tomorrow night.
0,1,positive,"SO glad that I slept again when my friend phoned me from Gampel for the 2nd time! Now I have ""I know"" as voicemail on my mobile. #PlaceboGig"
2,27,objective,"SO glad that I slept again when my friend phoned me from Gampel for the 2nd time! Now I have ""I know"" as voicemail on my mobile. #PlaceboGig"
0,4,positive,may even get to watch the North London Derby match at Emirates for the first time next season!
5,17,objective,may even get to watch the North London Derby match at Emirates for the first time next season!
0,4,objective,Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
5,9,negative,Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
10,14,objective,Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
15,18,positive,Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
19,19,objective,Cabin Fever 2 drops tomorrow. No way it'll be better than Taylor Allderdice but i'm still pumped for it. @RealWizKhalifa
0,18,objective,The driver of a motor vehicle that crashed on Petrolia Line in the evening of July 11 remains in serious condition. http://t.co/ciUXdGck
19,19,negative,The driver of a motor vehicle that crashed on Petrolia Line in the evening of July 11 remains in serious condition. http://t.co/ciUXdGck
20,21,objective,The driver of a motor vehicle that crashed on Petrolia Line in the evening of July 11 remains in serious condition. http://t.co/ciUXdGck
0,12,objective,"I'm going to destructo at Rise in Boston, MA - Sep 28 http://t.co/tOYJh6D0"
0,0,negative,Needed the loo since Bethnal Green... Now the other side of Romford This suit might be getting dry cleaned tomorrow
1,19,objective,Needed the loo since Bethnal Green... Now the other side of Romford This suit might be getting dry cleaned tomorrow
0,22,objective,"#Trayvon My daily tweet (10/21) in memory of Trayvon Martin - killed 239 days ago! ~May you Rest in Peace~ (Stay strong, family.)"
0,0,positive,Wish i couldve went to see Miss May I tonight at house of blues -.-
1,14,objective,Wish i couldve went to see Miss May I tonight at house of blues -.-
0,9,objective,View from the Valley: Seymour schools to open Friday http://t.co/AtEpajzp
0,17,objective,Tomorrow Night Thursday Oct 25!!! FIRST BLOOD TOUR Dubstep &amp; Trap Halloween Party with MAYHEM!!!! Greensboro NC... http://t.co/LYXmUVVt
0,0,objective,"@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course."
1,5,positive,"@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course."
6,15,objective,"@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course."
16,19,positive,"@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course."
20,24,objective,"@Darren800 ha ha yeah you're right! Well forget Pires, Mulleady on Saturday at Kilbeggan is the next sure thing! Lol if she runs of course."
0,12,objective,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
13,13,negative,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
14,19,objective,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
20,22,negative,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
23,23,objective,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless
0,18,objective,"Ian going to the game , that's a waste of money because Rosedale gone demolish us 1st Quater #FACT"
0,14,objective,"I'm going to Roger Sanchez at Dot Club in Santiago, Chile - Oct 31 http://t.co/YIjOkob7"
0,27,objective,"The Fox shows watched moving onto a movie, George Clooney no thank you. I may be one of the few on the planet who has never watched Titanic"
0,4,objective,@Lo_x0 I will! I just won't be at Star tomorrow night (Friday). But half our staff and DJ will be working at Bang too lol.
5,6,negative,@Lo_x0 I will! I just won't be at Star tomorrow night (Friday). But half our staff and DJ will be working at Bang too lol.
7,24,objective,@Lo_x0 I will! I just won't be at Star tomorrow night (Friday). But half our staff and DJ will be working at Bang too lol.
0,16,objective,"UConn confirms 2 p.m. press conference tomorrow at Gampel to discuss ""future of the men's basketball program."""
0,8,objective,ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next... http://t.co/xewznlnt
9,9,negative,ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next... http://t.co/xewznlnt
10,19,objective,ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next... http://t.co/xewznlnt
0,9,objective,The Tri-Cities Fever beat the Wichita Wild Friday night to win the Intense Conference Championship for the second... http://t.co/GKvG7GbX
10,10,positive,The Tri-Cities Fever beat the Wichita Wild Friday night to win the Intense Conference Championship for the second... http://t.co/GKvG7GbX
11,18,objective,The Tri-Cities Fever beat the Wichita Wild Friday night to win the Intense Conference Championship for the second... http://t.co/GKvG7GbX
0,1,objective,And I never had a good time while sat by your bedside with papers and poetry about Estella.
2,6,negative,And I never had a good time while sat by your bedside with papers and poetry about Estella.
7,17,objective,And I never had a good time while sat by your bedside with papers and poetry about Estella.
0,18,objective,If you are at the Rampage game DM me I may be able to get you in our suite.
0,16,objective,World Bank's most business-friendly countries;Malaysia is the 12th most competitive economy on the world for doing business.
0,14,objective,Panellist from World Bank presentating on Understanding the potential for youth and women and wat may help guarantee success #GCARD2 #C22
15,18,positive,Panellist from World Bank presentating on Understanding the potential for youth and women and wat may help guarantee success #GCARD2 #C22
19,20,objective,Panellist from World Bank presentating on Understanding the potential for youth and women and wat may help guarantee success #GCARD2 #C22
0,24,objective,Dante Cunningham getting all 12 1st qtr minutes at four and led Minny w/ 8 points. Imagine it'll be all Derrick Williams in 2nd qtr.
0,24,objective,@IonaWBB @CoachWhitMSM Lowering the rims may be the one thing that will turn me OFF to WBB. My attraction to WBB over NBA is fundimentals
0,0,negative,"False start penalty, Garner moved early. Brings up 3rd and 16 from the Yale 47."
1,14,objective,"False start penalty, Garner moved early. Brings up 3rd and 16 from the Yale 47."
0,12,objective,@MUAthleticsTPP: Kickball tournament is on its way #MizzouSpirit http://t.co/YesQdKgj .. the tigers are coming back strong tomorrow!
13,15,positive,@MUAthleticsTPP: Kickball tournament is on its way #MizzouSpirit http://t.co/YesQdKgj .. the tigers are coming back strong tomorrow!
16,16,objective,@MUAthleticsTPP: Kickball tournament is on its way #MizzouSpirit http://t.co/YesQdKgj .. the tigers are coming back strong tomorrow!
0,1,objective,If I don't feel A1 tomorrow I'm not going to school rs!
2,2,negative,If I don't feel A1 tomorrow I'm not going to school rs!
3,6,objective,If I don't feel A1 tomorrow I'm not going to school rs!
7,8,negative,If I don't feel A1 tomorrow I'm not going to school rs!
9,11,objective,If I don't feel A1 tomorrow I'm not going to school rs!
0,24,objective,#worldcup  #party Jason Vernau Live @ SET Nightclub Miami February 25th 2012:   Jason Vernau is back with som... http://t.co/4aLc2Sma
0,1,objective,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
2,2,negative,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
3,6,objective,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
7,9,negative,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
10,16,objective,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
17,18,negative,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
19,21,objective,All this damn work I still haven't had the chance to call Martin about these poems. I have to do it tomorrow
0,5,objective,10th grade I said Nipsey Hussle the best rapper out. Everybody was like hell naw then when the marathon came out everybody was on his nuts
6,9,positive,10th grade I said Nipsey Hussle the best rapper out. Everybody was like hell naw then when the marathon came out everybody was on his nuts
10,25,objective,10th grade I said Nipsey Hussle the best rapper out. Everybody was like hell naw then when the marathon came out everybody was on his nuts
0,18,objective,"as some of you may know we have a fish tank &amp; this little guy is named Jeff Carter. sadly, i think he's dying. http://t.co/Bhil5DXL"
19,19,negative,"as some of you may know we have a fish tank &amp; this little guy is named Jeff Carter. sadly, i think he's dying. http://t.co/Bhil5DXL"
20,24,objective,"as some of you may know we have a fish tank &amp; this little guy is named Jeff Carter. sadly, i think he's dying. http://t.co/Bhil5DXL"
0,1,objective,sooo i might make a surprise visit to covina tomorrow..... hmmmm im not sure yet
2,2,neutral,sooo i might make a surprise visit to covina tomorrow..... hmmmm im not sure yet
3,14,objective,sooo i might make a surprise visit to covina tomorrow..... hmmmm im not sure yet
0,0,objective,@sharpee_jess thanks fa the love!! I'm coming to Greensboro Nc Dec. 1-8 make a appointment ;)
1,4,positive,@sharpee_jess thanks fa the love!! I'm coming to Greensboro Nc Dec. 1-8 make a appointment ;)
5,14,objective,@sharpee_jess thanks fa the love!! I'm coming to Greensboro Nc Dec. 1-8 make a appointment ;)
15,15,positive,@sharpee_jess thanks fa the love!! I'm coming to Greensboro Nc Dec. 1-8 make a appointment ;)
0,19,objective,"But yeah, young black film makers, afropolitans at the Rich Mix this Sunday, pass through to discuss Zoe Saldana debacle."
0,16,objective,It's the clash of the century - we're taking on @love39steps and @1Man2Guvnors at bowling tonight. May the best show win. (us) #fightingtalk
17,20,positive,It's the clash of the century - we're taking on @love39steps and @1Man2Guvnors at bowling tonight. May the best show win. (us) #fightingtalk
21,22,objective,It's the clash of the century - we're taking on @love39steps and @1Man2Guvnors at bowling tonight. May the best show win. (us) #fightingtalk
0,8,objective,"Book Swap, Saturday at 2pm! We'll bring the cookies...."
0,4,objective,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
5,5,negative,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
6,15,objective,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
16,18,positive,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
19,20,objective,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
21,21,positive,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
22,22,objective,"@Epithemiou Hey Angelos have you never thought of matching the food with wine on Saturday Kitchen, a perfect job for your delicate palate."
0,21,objective,"What a dramatic weekend in racing! #CrunchTimeAtKansas, huge comeback in NNS, a 1st-time #MEConSPEED winner and @MotoGP in the rain. 7pm ET."
0,23,objective,#housemusic #fun Jason Vernau Live @ SET Nightclub Miami February 25th 2012:   Jason Vernau is back with some... http://t.co/XObATTgd
0,1,objective,"@T_yeon9 eonni!!! please win the MAMA award for OST! Fighting! and take care, i want to see you on Jan 19... an ordinary fan from somewhere!"
2,3,positive,"@T_yeon9 eonni!!! please win the MAMA award for OST! Fighting! and take care, i want to see you on Jan 19... an ordinary fan from somewhere!"
4,25,objective,"@T_yeon9 eonni!!! please win the MAMA award for OST! Fighting! and take care, i want to see you on Jan 19... an ordinary fan from somewhere!"
0,17,objective,"In his session at the 11th International Cloud Expo, Brian Clark, Vice President, Field Services, at Objectivity... http://t.co/F827Jz6Q"
0,0,objective,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
1,4,positive,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
5,5,objective,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
6,7,positive,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
8,12,objective,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
13,14,positive,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
15,20,objective,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
21,25,positive,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
26,26,objective,@CherylCole can't wait for your tour so exited!!!! Il see u on Monday i hope :/ remember me Camilla Parker Bowles lol love you so much! Xxxx
0,2,objective,BRIEF-Clearwire says has enough funding to last it until end Q3 2013: Oct 25 (Reuters) - Clearwire Corp :  * Say... http://t.co/TEvQt5d5
3,3,positive,BRIEF-Clearwire says has enough funding to last it until end Q3 2013: Oct 25 (Reuters) - Clearwire Corp :  * Say... http://t.co/TEvQt5d5
4,22,objective,BRIEF-Clearwire says has enough funding to last it until end Q3 2013: Oct 25 (Reuters) - Clearwire Corp :  * Say... http://t.co/TEvQt5d5
0,1,objective,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
2,3,positive,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
4,10,objective,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
11,13,positive,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
14,16,objective,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
17,17,positive,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
18,28,objective,"But a very happy 21st birthday to my niece's Mommy, Jess. I love you with all my heart and Miss Payton too (who will be 1 in 12 days.)"
0,20,objective,"Next Friday at Airline Skate Center ,Micheal Jackson tribute night. Friday Night 7-11 , Ill be on the 1s &amp; 2s."
0,4,objective,"Jeff, Joseph Arthur and the amazing Richard Stuverud.... Fox Theater in Bolder, November 18th. DO NOT MISS THIS!... http://t.co/3fdt2JXv"
5,5,positive,"Jeff, Joseph Arthur and the amazing Richard Stuverud.... Fox Theater in Bolder, November 18th. DO NOT MISS THIS!... http://t.co/3fdt2JXv"
